Name,Position X,Position Y,Position Z
Point01,-6.662809,124.541355,-28.571694
Point02,-6.562948,114.904803,-28.329842
Point03,-6.461169,104.655179,-25.298925
Point04,-6.35534,94.164163,-23.230078
Point05,-6.246961,83.546298,-21.930751
Point06,-6.137115,73.183273,-23.206326
Point07,-6.030191,63.644099,-28.0132
Point08,-5.918156,53.267765,-30.571388
Point09,-5.806437,42.605601,-31.071768
Point10,-5.696171,32.426682,-33.807593
Point11,-5.579762,24.019037,-51.90629
Point12,-5.447392,13.949596,-69.17479
Point13,-5.292823,1.486038,-84.750837
Point14,-5.102146,-15.202862,-95.42012
Point15,-4.892846,-34.90464,-98.136175
Point16,-4.69781,-54.320335,-93.793869
Point17,-4.531133,-71.822603,-84.165975
Point18,-4.379759,-88.14644,-72.634224
Point19,-4.247606,-102.906513,-59.256405
Point20,-4.231015,-106.139908,-48.598163
Point21,-4.233829,-107.573277,-37.515527
Point22,-4.25117,-107.627204,-26.321845
Point23,-4.266785,-107.846919,-15.128721
Point24,-4.285238,-108.066953,-2.159558
Point25,-4.303697,-108.286405,10.810025
Point26,-4.332043,-107.551605,23.754107
Point27,-4.374434,-105.436668,36.503123
Point28,-4.543547,-91.22297,49.788896
Point29,-4.732713,-74.631262,60.145309
Point30,-4.929482,-57.018972,68.617687
Point31,-5.13373,-38.146525,73.568821
Point32,-5.333974,-18.749696,72.605981
Point33,-5.493248,-1.936752,62.832727
Point34,-5.606874,11.204234,48.402136
Point35,-5.689181,21.657543,31.870897
Point36,-5.758658,30.959895,14.804719
Point37,-5.862719,41.156207,13.547218
Point38,-5.971567,51.508908,14.265847
Point39,-6.076312,61.784402,12.921538
Point40,-6.168755,71.298955,8.834246
Point41,-6.273487,81.284499,9.367755
Point42,-6.382252,91.33629,11.991592
Point43,-6.490132,101.216731,15.177116
Point44,-6.596412,110.828171,19.111552
Point45,-6.692349,119.88613,20.179229
