Name,Position X,Position Y,Position Z
Point01,18.878377,5.808266,157.915336
Point02,20.262653,6.176471,152.764684
Point03,18.867524,5.766715,146.49323
Point04,17.383885,5.332383,140.244835
Point05,16.434907,5.046615,133.889385
Point06,16.036513,4.913977,127.465265
Point07,15.815188,4.830632,121.032995
Point08,15.898178,4.832034,114.595398
Point09,16.059823,4.85535,108.159339
Point10,17.173398,5.144407,101.89795
Point11,28.360522,8.233873,94.006216
Point12,38.90527,11.141645,85.295056
Point13,48.651478,13.823395,75.517922
Point14,56.603305,15.99993,64.13839
Point15,60.132181,16.937321,50.634478
Point16,59.012704,16.57856,36.718639
Point17,54.466838,15.267689,23.47963
Point18,47.720557,13.347473,11.296823
Point19,38.351058,10.703759,1.242335
Point20,28.471831,7.941867,-1.755566
Point21,18.37307,5.121874,-3.849373
Point22,8.114134,2.261085,-4.811308
Point23,-2.189468,-0.609976,-5.129757
Point24,-11.373401,-3.167361,-4.914276
Point25,-20.541232,-5.71897,-4.316032
Point26,-29.550279,-8.222299,-2.516762
Point27,-38.186181,-10.616974,0.681385
Point28,-47.117058,-13.070138,10.897744
Point29,-53.981859,-14.942319,22.743139
Point30,-58.070522,-16.03684,35.889353
Point31,-60.057526,-16.544294,49.529873
Point32,-58.36496,-16.026812,63.176526
Point33,-52.046323,-14.226031,75.264937
Point34,-42.976882,-11.66579,85.350998
Point35,-33.18447,-8.907262,94.52037
Point36,-22.165236,-5.81195,102.226204
Point37,-21.323661,-5.555507,108.757121
Point38,-20.979495,-5.437147,115.426102
Point39,-20.771015,-5.356557,122.102231
Point40,-20.685779,-5.310291,128.780169
Point41,-20.974265,-5.368142,135.451809
Point42,-21.786339,-5.57199,142.077397
Point43,-22.684603,-5.799908,148.684688
Point44,-23.8836,-6.111757,155.243101
Point45,-21.869276,-5.531865,160.822029
