Name,Position X,Position Y,Position Z
Point01,5.116433,92.684205,-2.872918
Point02,4.669637,85.344081,-1.131366
Point03,4.209858,77.754156,0.101674
Point04,3.747646,70.061486,0.383014
Point05,3.285328,62.388118,0.987012
Point06,2.823228,54.730913,1.782766
Point07,2.361076,47.072244,2.569434
Point08,1.89908,39.419611,3.408469
Point09,1.438579,31.81444,4.59267
Point10,1.024933,25.152023,8.242801
Point11,0.618653,19.258678,21.786333
Point12,0.095808,11.352716,34.289434
Point13,-0.544264,1.387287,45.203328
Point14,-1.331914,-11.268559,52.62061
Point15,-2.215218,-25.870527,54.674194
Point16,-3.082456,-40.474641,52.591252
Point17,-3.877186,-54.10464,46.902179
Point18,-4.594174,-66.584546,38.964539
Point19,-5.229684,-77.813775,29.363853
Point20,-5.348129,-80.407866,19.900763
Point21,-5.427479,-82.361874,10.251692
Point22,-5.42709,-82.996407,0.437407
Point23,-5.390267,-83.025203,-9.408995
Point24,-5.30824,-82.266063,-18.737983
Point25,-5.199335,-81.055423,-28.019492
Point26,-5.077742,-79.631055,-37.269416
Point27,-4.926407,-77.702532,-46.397365
Point28,-4.230642,-66.668316,-55.173082
Point29,-3.479798,-54.626743,-62.594316
Point30,-2.683675,-41.722257,-68.369058
Point31,-1.850469,-28.036612,-71.655572
Point32,-1.025581,-14.156648,-69.842637
Point33,-0.329005,-2.064297,-62.62477
Point34,0.232027,7.94603,-52.662771
Point35,0.674137,16.078654,-41.073505
Point36,1.068858,23.448049,-29.065585
Point37,1.449639,29.966389,-26.526995
Point38,1.899959,37.456187,-26.877003
Point39,2.350377,44.930072,-27.495794
Point40,2.800852,52.406925,-28.083353
Point41,3.251365,59.890855,-28.572555
Point42,3.701843,67.369094,-29.139935
Point43,4.150272,74.774819,-30.293975
Point44,4.600066,82.228616,-31.060776
Point45,5.034644,89.538571,-30.143342
