Name,Position X,Position Y,Position Z
Point01,20.276899,103.504051,-11.337915
Point02,17.736817,95.897934,-10.85979
Point03,13.713586,86.309561,-10.253422
Point04,10.985989,76.260549,-9.624516
Point05,11.00102,66.366177,-9.017244
Point06,16.803742,57.801429,-8.517211
Point07,19.16314,47.694619,-7.907278
Point08,21.78808,38.520504,-7.355772
Point09,21.403014,28.930314,-6.7654
Point10,20.658742,19.061058,-6.156309
Point11,35.942882,10.288873,-5.685519
Point12,50.918419,0.630048,-5.158939
Point13,63.912191,-11.554537,-4.468549
Point14,73.616212,-26.410023,-3.599649
Point15,73.440937,-43.841785,-2.528873
Point16,66.74169,-60.337673,-1.486659
Point17,57.297326,-75.421338,-0.518978
Point18,45.918997,-89.141521,0.373571
Point19,32.925036,-101.283417,1.176395
Point20,22.967324,-103.65533,1.366074
Point21,12.664929,-104.350071,1.45433
Point22,2.352658,-104.889078,1.53307
Point23,-7.973284,-104.778008,1.571968
Point24,-17.582747,-104.696218,1.609491
Point25,-27.131488,-103.688233,1.589893
Point26,-36.598214,-102.031581,1.530116
Point27,-45.704088,-99.109732,1.39108
Point28,-58.344153,-86.389273,0.666231
Point29,-70.036882,-72.735568,-0.120097
Point30,-79.752691,-57.618983,-1.004972
Point31,-86.984425,-41.189844,-1.981412
Point32,-87.375407,-23.60163,-3.059285
Point33,-77.797312,-8.505638,-4.028315
Point34,-64.442172,3.469071,-4.822475
Point35,-48.826621,12.378798,-5.438508
Point36,-32.424176,19.581399,-5.953237
Point37,-32.068527,29.281489,-6.550225
Point38,-34.05433,38.573486,-7.111796
Point39,-30.012313,47.284171,-7.664372
Point40,-26.979138,57.207648,-8.286926
Point41,-21.341422,65.887418,-8.844669
Point42,-19.609484,75.281989,-9.428996
Point43,-22.501206,85.265593,-10.029009
Point44,-26.786883,94.736081,-10.591355
Point45,-29.964335,103.570452,-11.119561
