Name,Position X,Position Y,Position Z
Point01,-4.323087,123.231914,-40.498307
Point02,-4.240144,118.330495,-41.60923
Point03,-4.144029,112.607086,-38.807175
Point04,-4.039904,106.422264,-37.227243
Point05,-3.934876,100.1861,-35.85111
Point06,-3.828889,93.896221,-34.765131
Point07,-3.721874,87.549487,-34.062507
Point08,-3.61534,81.229043,-33.1487
Point09,-3.509742,74.960825,-31.933268
Point10,-3.403668,68.673812,-31.59967
Point11,-3.148872,53.746559,-47.199239
Point12,-2.851746,36.28694,-60.463933
Point13,-2.519073,16.685757,-70.355123
Point14,-2.162036,-4.398236,-76.52987
Point15,-1.793238,-26.219461,-78.898615
Point16,-1.425481,-48.029376,-76.533592
Point17,-1.074604,-68.887298,-69.662682
Point18,-0.747749,-88.357753,-59.457128
Point19,-0.472991,-104.785424,-45.188235
Point20,-0.403117,-109.035773,-34.738446
Point21,-0.366177,-111.341476,-23.697733
Point22,-0.342862,-112.841671,-12.507652
Point23,-0.346505,-112.745837,-1.238616
Point24,-0.366577,-111.664182,8.84787
Point25,-0.404554,-109.520078,18.760937
Point26,-0.453701,-106.712513,28.507113
Point27,-0.527608,-102.431639,37.632725
Point28,-0.816378,-85.473752,51.535386
Point29,-1.148439,-65.910937,61.621824
Point30,-1.51074,-44.505225,66.868975
Point31,-1.882424,-22.499832,67.995222
Point32,-2.250186,-0.681761,64.890397
Point33,-2.601046,20.177214,57.826345
Point34,-2.924319,39.441142,47.093264
Point35,-3.197755,55.79541,32.362038
Point36,-3.419602,69.119453,15.208578
Point37,-3.525439,75.391946,14.924391
Point38,-3.63281,81.749486,15.181136
Point39,-3.740202,88.108232,15.446717
Point40,-3.847518,94.461495,15.806358
Point41,-3.954458,100.78895,16.492972
Point42,-4.0613,107.110012,17.235773
Point43,-4.168005,113.422246,18.045847
Point44,-4.269386,119.40556,20.130096
Point45,-4.345846,123.957879,17.962836
