Name,Position X,Position Y,Position Z
Point01,-23.493975,86.021624,24.887913
Point02,-23.823072,82.167814,24.500681
Point03,-20.648841,78.908459,22.700642
Point04,-19.104641,74.455642,21.432433
Point05,-18.209069,69.728664,20.403335
Point06,-17.507723,64.956145,19.45084
Point07,-16.994214,60.14221,18.572789
Point08,-16.542802,55.317766,17.719783
Point09,-16.243008,50.47318,16.928686
Point10,-16.992759,45.71635,16.59724
Point11,-32.382978,36.155815,21.852396
Point12,-46.778786,24.584011,26.408083
Point13,-58.23633,9.677648,29.254078
Point14,-66.454,-7.441784,30.415276
Point15,-70.400415,-25.995473,29.558407
Point16,-68.060195,-44.499689,26.027028
Point17,-61.056351,-61.287218,20.741606
Point18,-48.981781,-74.231939,13.81958
Point19,-36.07219,-86.21325,6.673305
Point20,-27.354549,-88.066322,2.701495
Point21,-18.395051,-88.471647,-1.175269
Point22,-9.403098,-88.466792,-5.00972
Point23,-0.400032,-88.135294,-8.804194
Point24,6.467982,-87.705376,-11.674583
Point25,13.335926,-87.294196,-14.547506
Point26,20.198925,-86.614789,-17.3816
Point27,26.974275,-85.170642,-20.073617
Point28,41.443349,-72.21432,-24.47101
Point29,54.175399,-57.295388,-27.858867
Point30,63.876187,-40.018642,-29.631086
Point31,67.136259,-20.559272,-28.357499
Point32,64.055798,-1.322217,-24.410076
Point33,56.094525,15.946672,-18.650406
Point34,43.913054,29.992165,-11.532088
Point35,29.284204,40.961302,-3.791109
Point36,12.560375,47.854778,4.285424
Point37,11.55145,52.405433,5.33873
Point38,11.630825,57.246624,5.967644
Point39,11.893241,62.092322,6.519108
Point40,12.259223,66.935316,7.02603
Point41,12.908121,71.760081,7.40979
Point42,13.726547,76.565116,7.718546
Point43,15.346952,81.128371,7.652153
Point44,18.73769,84.464516,6.662709
Point45,17.113732,87.777933,7.80895
