Name,Position X,Position Y,Position Z
Point01,-13.876955,5.757145,177.387757
Point02,-15.926323,6.138433,173.122433
Point03,-13.935892,5.622376,167.695724
Point04,-11.814166,5.078533,162.321733
Point05,-9.935367,4.586151,156.853473
Point06,-8.376133,4.161791,151.282585
Point07,-7.636491,3.913267,145.539157
Point08,-7.436243,3.781362,139.740959
Point09,-7.501184,3.707212,133.943476
Point10,-8.80231,3.905846,128.382941
Point11,-26.270885,7.605757,121.564865
Point12,-43.147527,11.14957,112.960377
Point13,-56.7468,13.919468,100.39811
Point14,-66.145212,15.71158,83.695171
Point15,-69.291766,16.112753,65.047969
Point16,-66.230514,15.166288,46.669904
Point17,-57.120753,12.926155,29.827186
Point18,-45.034166,10.06897,15.029521
Point19,-31.982977,7.015911,1.16206
Point20,-24.072952,5.271831,-0.262126
Point21,-16.08161,3.516552,-1.258988
Point22,-8.049893,1.758914,-1.833464
Point23,0.002381,0.003307,-1.980649
Point24,8.939732,-1.939755,-1.781869
Point25,17.863752,-3.875288,-1.279355
Point26,26.757688,-5.797802,-0.352085
Point27,35.588205,-7.700081,0.99706
Point28,48.317914,-10.280091,13.595031
Point29,60.270858,-12.677771,27.059153
Point30,69.718449,-14.506887,42.035341
Point31,75.023717,-15.401697,59.134095
Point32,74.150596,-14.937184,77.151657
Point33,67.989961,-13.338823,94.020264
Point34,57.42764,-10.821858,108.271959
Point35,42.741802,-7.477022,117.926158
Point36,28.478764,-4.219601,127.885663
Point37,27.671584,-3.961863,133.268454
Point38,28.643511,-4.090097,138.744848
Point39,29.825808,-4.264777,144.179291
Point40,31.426109,-4.532193,149.50104
Point41,33.333692,-4.868119,154.717773
Point42,35.53591,-5.270076,159.811349
Point43,37.81923,-5.690241,164.868924
Point44,40.068826,-6.102823,169.942184
Point45,38.907045,-5.78398,174.267306
