Name,Position X,Position Y,Position Z
Point01,-23.105108,88.353646,15.179522
Point02,-23.503587,84.494692,15.273348
Point03,-20.362594,81.051101,13.805831
Point04,-18.82214,76.486529,13.024288
Point05,-17.952215,71.671401,12.534836
Point06,-17.265683,66.822197,12.126013
Point07,-16.773229,61.939697,11.802577
Point08,-16.330501,57.051358,11.501075
Point09,-16.030599,52.150701,11.262673
Point10,-16.739512,47.371773,11.474445
Point11,-31.99577,38.494896,18.05199
Point12,-46.30945,27.595821,24.167894
Point13,-57.71923,13.187185,28.920047
Point14,-65.863224,-3.659731,32.17093
Point15,-69.873237,-22.148799,33.552488
Point16,-67.699242,-40.924093,32.184382
Point17,-60.868395,-58.23753,28.78171
Point18,-48.958863,-71.917946,23.204001
Point19,-36.2423,-84.716631,17.287211
Point20,-27.569213,-87.058257,13.389092
Point21,-18.650504,-87.976144,9.412611
Point22,-9.693728,-88.43592,5.42909
Point23,-0.725083,-88.562134,1.447474
Point24,6.202996,-88.48147,-1.624405
Point25,13.130911,-88.408371,-4.696375
Point26,20.05437,-88.067294,-7.760607
Point27,26.856235,-86.790453,-10.750778
Point28,41.19859,-74.373003,-16.846761
Point29,53.802827,-59.904214,-22.127536
Point30,63.425352,-42.94391,-26.031927
Point31,66.522569,-23.446813,-26.986856
Point32,63.438663,-3.891393,-25.198302
Point33,55.482193,13.886928,-21.286258
Point34,43.371075,28.631805,-15.596232
Point35,28.834777,40.362107,-8.895092
Point36,12.350816,48.313817,-1.411108
Point37,11.557282,53.029317,-0.957689
Point38,11.66083,57.898589,-0.898951
Point39,11.93221,62.762864,-0.914778
Point40,12.332845,67.616927,-0.988167
Point41,12.995431,72.43901,-1.178459
Point42,13.837176,77.229897,-1.448903
Point43,15.588395,81.669994,-2.130373
Point44,18.941169,84.876885,-3.548878
Point45,16.907656,88.203133,-2.575213
