Name,Position X,Position Y,Position Z
Point01,5.278239,87.699881,6.970874
Point02,5.289939,82.872866,9.703934
Point03,5.291097,76.601173,9.974347
Point04,5.289971,70.336753,9.711322
Point05,5.29047,64.058006,9.82799
Point06,5.291016,57.778991,9.955586
Point07,5.293395,51.523158,10.511143
Point08,5.296841,45.294722,11.316289
Point09,5.300592,39.07553,12.192487
Point10,5.310685,33.425656,14.550013
Point11,5.36096,26.513896,26.294191
Point12,5.403815,18.528674,36.305146
Point13,5.428976,6.289651,42.182675
Point14,5.437599,-7.274218,44.197025
Point15,5.445343,-20.597375,46.00605
Point16,5.428429,-33.706729,42.05485
Point17,5.410155,-46.782308,37.786175
Point18,5.382789,-58.912655,31.393454
Point19,5.353603,-70.475899,24.575701
Point20,5.326185,-71.851547,18.170792
Point21,5.298135,-72.468384,11.618484
Point22,5.270015,-72.873878,5.049563
Point23,5.241853,-72.836175,-1.528933
Point24,5.208854,-72.561044,-9.23732
Point25,5.175981,-71.838594,-16.916383
Point26,5.14354,-70.425281,-24.4946
Point27,5.11276,-67.753435,-31.684831
Point28,5.092433,-55.614636,-36.433069
Point29,5.070319,-43.421074,-41.598847
Point30,5.0537,-30.758601,-45.481141
Point31,5.036539,-18.440949,-49.489893
Point32,5.037691,-5.196204,-49.220832
Point33,5.054865,7.375706,-45.208943
Point34,5.076355,19.325463,-40.189007
Point35,5.115748,27.088815,-30.986869
Point36,5.159779,35.133311,-20.701148
Point37,5.16754,40.72058,-18.888394
Point38,5.169644,46.658453,-18.396702
Point39,5.16984,52.616962,-18.350926
Point40,5.170002,58.575978,-18.31309
Point41,5.170429,64.534404,-18.213327
Point42,5.170643,70.493061,-18.16351
Point43,5.170425,76.450644,-18.21442
Point44,5.169286,82.401779,-18.480518
Point45,5.1809,87.005307,-15.767437
