Name,Position X,Position Y,Position Z
Point01,-23.981355,1.137635,156.23613
Point02,-24.720062,1.24904,149.98695
Point03,-23.907461,1.223912,142.909272
Point04,-23.352493,1.222817,135.774645
Point05,-22.52407,1.196454,128.665889
Point06,-21.731082,1.173367,121.553564
Point07,-22.286552,1.273451,114.518307
Point08,-21.645825,1.263829,107.478108
Point09,-21.734336,1.321887,100.326296
Point10,-21.367832,1.337236,93.312766
Point11,-29.447585,2.140186,84.475549
Point12,-39.428666,3.108685,76.910147
Point13,-47.969428,3.956124,67.758389
Point14,-54.053727,4.590443,56.854067
Point15,-58.1265,5.043978,45.412059
Point16,-54.209628,4.767477,33.548742
Point17,-48.82301,4.352547,22.200107
Point18,-42.023506,3.802473,11.642682
Point19,-34.440326,3.176549,1.651672
Point20,-27.237013,2.535138,-1.130405
Point21,-19.597179,1.843051,-2.390383
Point22,-11.854978,1.134548,-2.644286
Point23,-4.108381,0.422837,-2.496525
Point24,3.539648,-0.279705,-2.366878
Point25,11.174481,-0.98329,-1.914468
Point26,18.785881,-1.686764,-1.170132
Point27,26.058219,-2.369934,1.121318
Point28,34.885157,-3.253289,11.65661
Point29,42.059836,-3.993377,23.382596
Point30,47.608484,-4.590329,35.973057
Point31,50.823976,-4.978502,49.317779
Point32,46.738786,-4.689875,61.655858
Point33,40.183432,-4.171076,73.484622
Point34,30.118375,-3.312171,82.717817
Point35,17.706781,-2.211283,88.125829
Point36,9.108087,-1.492571,98.17071
Point37,7.758661,-1.415863,104.914473
Point38,6.67272,-1.36527,111.936591
Point39,6.803803,-1.42597,118.907367
Point40,5.520764,-1.356674,125.840505
Point41,4.81432,-1.341428,132.938662
Point42,4.34069,-1.347682,140.057157
Point43,3.528983,-1.322635,147.134745
Point44,3.451029,-1.365082,154.237857
Point45,1.014409,-1.183722,160.278278
