Name,Position X,Position Y,Position Z
Point01,14.419022,135.801752,8.1959
Point02,14.063557,131.376946,9.695569
Point03,13.659844,126.260925,8.466596
Point04,13.246374,121.039382,7.794249
Point05,12.830122,115.790773,7.378253
Point06,12.413311,110.537347,7.0339
Point07,11.994709,105.273355,7.076713
Point08,11.576324,100.021744,7.431621
Point09,11.157839,94.768857,7.785719
Point10,10.743862,89.583761,8.499188
Point11,9.384575,73.126264,29.206961
Point12,8.046349,56.949121,50.414675
Point13,6.072012,32.197185,53.065104
Point14,4.148842,8.343507,63.954639
Point15,2.042508,-17.994322,69.012239
Point16,-0.08694,-44.826074,67.495714
Point17,-2.149482,-70.968451,61.055802
Point18,-4.141825,-96.310044,51.956329
Point19,-5.850621,-118.270147,36.869114
Point20,-5.962535,-119.994717,26.617304
Point21,-5.970442,-120.418069,16.138126
Point22,-5.981538,-120.881497,5.660086
Point23,-5.950342,-120.813171,-4.824699
Point24,-5.881038,-120.239356,-14.463442
Point25,-5.805539,-119.587353,-24.093257
Point26,-5.741365,-119.078211,-33.736603
Point27,-5.62566,-117.918293,-43.295634
Point28,-4.004999,-98.0721,-60.734223
Point29,-2.044674,-73.744271,-71.403834
Point30,0.008518,-48.141094,-78.603572
Point31,2.118738,-21.67881,-81.216222
Point32,4.19246,4.510445,-77.809126
Point33,6.017697,27.571058,-74.50272
Point34,8.041624,53.129084,-71.253947
Point35,9.450199,71.436081,-52.182281
Point36,10.731016,88.179622,-31.702028
Point37,11.076191,92.557186,-30.542393
Point38,11.434706,97.081495,-30.064165
Point39,11.796715,101.62874,-30.26537
Point40,12.158654,106.171777,-30.574259
Point41,12.520709,110.718489,-30.811707
Point42,12.88283,115.27162,-30.867884
Point43,13.244695,119.813477,-31.185116
Point44,13.599934,124.300353,-30.584301
Point45,13.872925,127.801054,-28.419062
