Name,Position X,Position Y,Position Z
Point01,8.914117,128.80717,-10.223867
Point02,8.991595,119.540119,-12.762424
Point03,9.07932,109.080471,-13.330749
Point04,9.166569,98.668655,-14.521781
Point05,9.253536,88.286875,-15.951641
Point06,9.339934,77.967464,-17.774526
Point07,9.426414,67.639098,-19.534265
Point08,9.511734,57.439678,-21.935447
Point09,9.597624,47.176457,-24.052134
Point10,9.680866,37.217532,-26.953473
Point11,9.755926,28.082505,-40.40374
Point12,9.830264,19.030574,-54.056301
Point13,9.924229,7.666509,-65.871691
Point14,10.03944,-6.183796,-74.542572
Point15,10.172327,-22.067669,-78.162493
Point16,10.307462,-38.123786,-75.09789
Point17,10.429583,-52.563314,-67.418973
Point18,10.538233,-65.361021,-57.161285
Point19,10.633502,-76.542531,-45.362672
Point20,10.83935,-101.284528,-60.548324
Point21,10.844467,-101.829013,-55.999408
Point22,10.802226,-96.496502,-35.036072
Point23,10.852818,-102.115192,-6.468408
Point24,10.805424,-96.067805,21.544823
Point25,10.872547,-103.76454,42.532994
Point26,10.864019,-102.674449,47.705246
Point27,10.654279,-77.885267,33.791831
Point28,10.565707,-67.161023,45.79647
Point29,10.463929,-54.883557,56.392375
Point30,10.34272,-40.339829,63.586515
Point31,10.210705,-24.561736,67.076719
Point32,10.078338,-8.844945,63.342608
Point33,9.960676,5.05417,55.022395
Point34,9.863096,16.515669,43.552276
Point35,9.782468,25.932348,30.326009
Point36,9.695314,36.139689,18.012183
Point37,9.610971,46.154099,15.62532
Point38,9.524142,56.480609,14.346116
Point39,9.437207,66.821181,13.170644
Point40,9.350312,77.156321,11.951588
Point41,9.263247,87.515246,10.974031
Point42,9.176057,97.891541,10.174307
Point43,9.088806,108.277271,9.518873
Point44,9.001571,118.661926,8.928153
Point45,8.921858,128.126202,6.639063
