Name,Position X,Position Y,Position Z
Point01,3.542483,87.004544,12.447829
Point02,3.35438,83.314425,14.570441
Point03,3.479198,79.684024,10.274428
Point04,3.522384,75.043025,7.180214
Point05,3.48612,69.714527,5.39632
Point06,3.3902,64.131632,4.72067
Point07,3.26376,58.50804,4.654462
Point08,3.113131,52.897864,5.092985
Point09,2.96333,47.286483,5.513895
Point10,2.808664,41.719259,6.055999
Point11,1.811068,32.344847,22.156282
Point12,0.80621,21.371897,37.646877
Point13,-0.091887,6.152481,48.920837
Point14,-0.812465,-11.747414,55.264227
Point15,-1.263724,-30.7006,55.558611
Point16,-1.455391,-49.100879,50.767347
Point17,-1.354372,-65.356927,40.964501
Point18,-0.934362,-77.60881,26.491545
Point19,-0.219677,-84.15912,8.655741
Point20,-0.130583,-84.368011,6.720953
Point21,-0.038413,-84.462316,4.777211
Point22,0.055639,-84.480236,2.830984
Point23,0.149923,-84.487997,0.884795
Point24,0.224335,-84.447916,-0.629257
Point25,0.298378,-84.424644,-2.143684
Point26,0.372004,-84.419932,-3.658321
Point27,0.446292,-84.385362,-5.17245
Point28,1.430664,-80.601178,-23.655619
Point29,2.437853,-70.931298,-39.813212
Point30,3.3739,-56.937554,-52.451244
Point31,4.162806,-39.923538,-60.623157
Point32,4.719173,-21.249971,-63.215861
Point33,5.028833,-2.554736,-60.715463
Point34,5.028164,14.443324,-52.627614
Point35,4.724694,28.257773,-39.81349
Point36,4.260319,39.409783,-24.948937
Point37,4.401429,45.304019,-25.056436
Point38,4.549924,51.235668,-25.298289
Point39,4.70512,57.160228,-25.681577
Point40,4.853012,63.090047,-25.911884
Point41,5.007617,69.00894,-26.285696
Point42,5.242621,74.431983,-28.551471
Point43,5.538879,78.667312,-32.643383
Point44,5.852966,81.973809,-37.543819
Point45,5.860769,86.10566,-35.741975
