Name,Position X,Position Y,Position Z
Point01,26.515304,63.443774,-1.555844
Point02,28.95324,59.951509,-1.451739
Point03,28.2051,55.222409,-1.294736
Point04,27.712922,50.472895,-1.138081
Point05,28.030741,45.683968,-0.983347
Point06,29.393224,41.106184,-0.839627
Point07,31.206372,36.661325,-0.702019
Point08,32.033685,31.989337,-0.553112
Point09,30.364471,27.547762,-0.401829
Point10,27.667239,23.758029,-0.267709
Point11,35.841139,16.718639,-0.070765
Point12,42.960635,8.321709,0.174571
Point13,46.738007,-2.014893,0.496318
Point14,48.753533,-12.846796,0.841171
Point15,48.68222,-23.881525,1.20089
Point16,47.360091,-34.839816,1.563071
Point17,44.400351,-45.4628,1.920811
Point18,39.113129,-55.13297,2.256727
Point19,30.994219,-62.474616,2.528003
Point20,23.386744,-64.837559,2.635082
Point21,15.617521,-66.639138,2.724516
Point22,7.731666,-67.83654,2.794731
Point23,-0.111673,-68.186095,2.837161
Point24,-7.942467,-68.640262,2.882949
Point25,-15.774189,-68.465061,2.90824
Point26,-23.578953,-67.723947,2.914991
Point27,-31.300928,-66.432488,2.903487
Point28,-40.716068,-58.297915,2.675782
Point29,-46.350438,-47.126987,2.334209
Point30,-49.63851,-35.030137,1.95319
Point31,-50.919762,-22.554875,1.551901
Point32,-50.129603,-10.072955,1.142196
Point33,-47.5023,2.171004,0.732971
Point34,-41.718499,13.246611,0.34931
Point35,-32.365267,21.442076,0.045337
Point36,-21.702144,27.430374,-0.191926
Point37,-21.535137,31.611034,-0.328765
Point38,-22.845637,35.635855,-0.454679
Point39,-23.477445,39.792493,-0.587574
Point40,-21.930598,43.729298,-0.721931
Point41,-21.2852,47.910802,-0.860691
Point42,-20.43608,52.030956,-0.998258
Point43,-20.450793,56.257429,-1.13587
Point44,-20.464431,60.478823,-1.273321
Point45,-19.342494,63.806382,-1.386151
