Name,Position X,Position Y,Position Z
Point01,6.406897,129.775774,-40.950564
Point02,6.104643,123.857713,-41.923621
Point03,6.298024,117.482625,-38.063243
Point04,6.411314,110.75846,-34.849153
Point05,6.429386,103.708938,-32.431977
Point06,6.374033,96.475878,-30.650795
Point07,6.204396,89.064256,-29.893626
Point08,5.951105,81.616211,-29.916069
Point09,5.570629,74.302043,-31.184104
Point10,4.875094,68.963334,-36.061486
Point11,2.4475,61.412578,-56.616156
Point12,1.164394,39.38369,-61.732763
Point13,-0.362926,18.609231,-69.558897
Point14,-2.203713,-2.250145,-80.322808
Point15,-2.904727,-24.682191,-79.80542
Point16,-3.635508,-48.200632,-79.223412
Point17,-3.972012,-71.271992,-75.054717
Point18,-4.017997,-93.932748,-68.269073
Point19,-3.721867,-115.503752,-58.594877
Point20,-2.439335,-119.521531,-45.184243
Point21,-1.055513,-121.96375,-31.317622
Point22,0.382966,-123.24711,-17.303295
Point23,1.864861,-123.415481,-3.233612
Point24,3.101667,-123.046613,8.34678
Point25,4.36286,-121.718841,19.852297
Point26,5.639146,-119.54351,31.230502
Point27,6.920377,-116.225325,42.291316
Point28,8.789432,-96.247546,53.603496
Point29,10.354859,-74.543874,61.493971
Point30,11.590382,-51.886019,65.960126
Point31,12.436728,-28.805212,66.610591
Point32,13.05861,-5.761363,65.149819
Point33,13.177554,16.600623,59.149438
Point34,13.168541,38.586951,52.058514
Point35,12.318024,56.971858,38.15604
Point36,10.864527,71.093854,19.908793
Point37,10.991463,77.825018,18.964572
Point38,11.262989,84.735482,19.330778
Point39,11.63242,91.526049,20.661191
Point40,12.04856,98.203672,22.469374
Point41,12.514127,104.714093,24.798329
Point42,13.05471,110.856204,27.954152
Point43,13.666462,116.481022,31.947926
Point44,14.294244,121.955015,36.141378
Point45,14.137421,126.76753,33.12467
