Name,Position X,Position Y,Position Z
Point01,10.608825,93.606673,23.889621
Point02,8.8056,82.501181,24.806524
Point03,6.858725,70.725907,23.072857
Point04,4.906876,58.841396,22.337909
Point05,2.955025,46.967376,21.469801
Point06,1.006033,35.065309,21.178877
Point07,-0.819394,23.683723,23.873198
Point08,-2.615913,12.393025,27.657242
Point09,-4.548113,0.57288,27.630209
Point10,-6.337311,-10.638524,30.977048
Point11,-6.956013,-14.992345,38.178631
Point12,-7.60621,-19.533412,45.311032
Point13,-8.558765,-25.800579,50.87335
Point14,-9.880546,-34.007813,52.392085
Point15,-11.241735,-42.231656,51.06552
Point16,-12.566896,-50.114515,48.211312
Point17,-13.892172,-57.998501,45.362408
Point18,-15.193177,-65.698746,42.06702
Point19,-16.396874,-72.70632,37.538672
Point20,-16.610478,-73.33367,28.92601
Point21,-16.682564,-73.08675,20.207092
Point22,-16.706446,-72.545923,11.501211
Point23,-16.728463,-71.993856,2.797514
Point24,-16.754049,-71.560915,-4.673163
Point25,-16.802869,-71.269628,-12.150302
Point26,-16.816183,-70.762125,-19.614331
Point27,-16.682255,-69.367052,-26.909317
Point28,-15.552325,-62.149211,-30.765741
Point29,-14.342777,-54.503017,-33.877027
Point30,-13.075851,-46.571754,-36.151832
Point31,-11.758427,-38.41781,-37.333057
Point32,-10.421241,-30.2,-37.791315
Point33,-9.091115,-22.210022,-35.909608
Point34,-7.992847,-15.876973,-31.008049
Point35,-7.24655,-11.886569,-23.710087
Point36,-6.580415,-8.40496,-16.179974
Point37,-4.722965,2.646973,-12.213431
Point38,-2.844344,13.93614,-9.611771
Point39,-0.950852,25.256621,-6.253816
Point40,0.958799,36.788385,-4.320564
Point41,2.886114,48.590426,-4.442802
Point42,4.813145,60.391939,-4.580489
Point43,6.742265,72.194378,-4.567788
Point44,8.659691,83.979731,-5.245398
Point45,10.427352,94.578489,-2.498137
