Name,Position X,Position Y,Position Z
Point01,18.961608,18.137275,214.871547
Point02,17.749522,19.461021,207.59834
Point03,17.181121,17.96903,198.50446
Point04,16.252769,17.639697,189.320691
Point05,15.077562,18.147443,180.182142
Point06,13.775795,19.090647,171.083703
Point07,12.042436,21.709599,162.635198
Point08,10.224731,24.998705,155.235454
Point09,8.364889,28.080068,146.900261
Point10,7.022021,29.207243,137.92932
Point11,0.871951,46.084951,128.357892
Point12,-5.258152,62.307022,117.201319
Point13,-10.35305,73.012873,100.459515
Point14,-14.44743,79.683777,81.806946
Point15,-16.365777,78.533492,61.566007
Point16,-16.235162,70.96053,42.362799
Point17,-14.877366,59.969956,24.935385
Point18,-11.935348,45.005319,10.978303
Point19,-7.995815,27.903799,0.189255
Point20,-5.801313,19.863549,-1.823282
Point21,-3.477773,11.699802,-3.014634
Point22,-1.04901,3.482864,-3.408558
Point23,1.427355,-4.727452,-3.35919
Point24,4.330493,-14.359894,-3.3206
Point25,7.283686,-23.954091,-2.731725
Point26,10.316474,-33.389818,-1.005138
Point27,13.379826,-42.429546,2.059843
Point28,18.906723,-56.002067,14.951858
Point29,24.061237,-67.627372,29.753275
Point30,28.482405,-75.986827,46.784702
Point31,31.56284,-79.177687,65.735379
Point32,32.221879,-74.499208,84.210818
Point33,31.521492,-65.841958,101.237879
Point34,29.314209,-53.498519,114.711426
Point35,25.386053,-37.395826,122.915396
Point36,22.421802,-22.991138,135.167532
Point37,22.875932,-21.253973,143.899524
Point38,23.380355,-19.663197,152.687273
Point39,24.369966,-19.7122,161.400898
Point40,24.77764,-17.877936,169.978844
Point41,25.758725,-17.827266,178.884369
Point42,26.763294,-17.856111,187.785917
Point43,27.88187,-18.271652,196.666303
Point44,29.139361,-19.170017,205.489607
Point45,29.864127,-18.626749,213.429131
