Name,Position X,Position Y,Position Z
Point01,2.64022,86.61134,30.7722
Point02,2.501777,80.892678,31.411641
Point03,2.350634,74.848117,28.934687
Point04,2.200078,68.834983,26.339725
Point05,2.047619,62.728702,23.986357
Point06,1.890222,56.370903,22.415667
Point07,1.731433,49.931233,21.240406
Point08,1.571534,43.404812,20.724134
Point09,1.411971,36.864185,20.654903
Point10,1.270478,30.899223,23.230747
Point11,1.116855,23.591306,39.315709
Point12,0.883434,13.109184,53.818679
Point13,0.623854,1.595949,67.653125
Point14,0.280437,-13.119542,77.707344
Point15,-0.135809,-30.379129,80.679332
Point16,-0.544775,-46.673831,73.005236
Point17,-0.920486,-61.434658,62.617687
Point18,-1.254502,-74.344908,49.987675
Point19,-1.534736,-84.926325,35.395368
Point20,-1.606956,-87.331705,26.496373
Point21,-1.640257,-88.122136,17.300391
Point22,-1.66081,-88.387397,8.067817
Point23,-1.680914,-88.634198,-1.164895
Point24,-1.698447,-88.818443,-9.712507
Point25,-1.707878,-88.669661,-18.271187
Point26,-1.698253,-87.74279,-26.772686
Point27,-1.653918,-85.409852,-34.99236
Point28,-1.415322,-74.634297,-50.793075
Point29,-1.103593,-61.005172,-64.257056
Point30,-0.73787,-45.319194,-75.198685
Point31,-0.320883,-27.746824,-82.683405
Point32,0.137007,-8.834379,-84.771915
Point33,0.547863,7.395387,-74.821132
Point34,0.854103,19.012177,-59.728135
Point35,1.097719,27.947658,-42.835955
Point36,1.268827,33.846138,-24.939283
Point37,1.399293,38.953809,-21.044361
Point38,1.557872,45.391697,-19.978336
Point39,1.717249,51.93212,-20.02759
Point40,1.876531,58.471617,-20.124549
Point41,2.034439,64.983849,-20.686473
Point42,2.187653,71.35921,-22.137826
Point43,2.336467,77.588096,-24.132799
Point44,2.484745,83.798521,-26.183383
Point45,2.627096,89.595347,-25.510657
