Name,Position X,Position Y,Position Z
Point01,-32.937779,1.50898,159.767121
Point02,-34.742154,2.272902,153.706141
Point03,-33.893175,2.41243,146.752835
Point04,-32.960185,2.53031,139.80817
Point05,-32.295132,2.717332,132.833944
Point06,-31.398733,2.844642,125.885494
Point07,-30.816531,3.052825,118.906409
Point08,-30.599638,3.354199,111.90821
Point09,-30.313254,3.637913,104.912333
Point10,-31.239218,4.217793,98.110499
Point11,-40.873323,7.033793,90.564551
Point12,-49.832663,9.722568,82.171451
Point13,-57.184687,12.080806,72.300434
Point14,-60.569354,13.544805,60.321516
Point15,-61.230517,14.348765,47.802727
Point16,-58.229404,14.210873,35.625055
Point17,-53.326344,13.560406,24.085145
Point18,-47.816417,12.743268,12.810042
Point19,-41.372369,11.661731,2.096811
Point20,-35.012333,10.218042,-1.083052
Point21,-28.277413,8.634748,-3.379185
Point22,-21.311006,6.941033,-4.653787
Point23,-14.243052,5.169119,-4.895425
Point24,-6.96672,3.314396,-4.543463
Point25,0.277895,1.443448,-3.715347
Point26,7.290278,-0.426362,-1.757555
Point27,13.871442,-2.248351,1.399603
Point28,19.437958,-4.235171,12.829133
Point29,25.398422,-6.314145,24.115343
Point30,30.035333,-8.091126,36.032746
Point31,31.985884,-9.230231,48.741294
Point32,30.833033,-9.592635,61.581728
Point33,26.518828,-9.122237,73.739078
Point34,18.989643,-7.746383,84.051647
Point35,9.352476,-5.739457,92.419966
Point36,-1.05254,-3.484831,99.729744
Point37,-2.631606,-3.432081,106.526302
Point38,-3.244868,-3.634844,113.552935
Point39,-3.875747,-3.833018,120.576785
Point40,-4.312582,-4.080945,127.615757
Point41,-4.582732,-4.371303,134.661684
Point42,-4.928539,-4.642382,141.704042
Point43,-5.252033,-4.918243,148.72971
Point44,-5.844639,-5.125963,155.75129
Point45,-8.665818,-4.712919,161.629376
