Name,Position X,Position Y,Position Z
Point01,10.383799,34.431632,185.987861
Point02,10.592034,34.605814,180.091403
Point03,10.176782,33.338272,173.817132
Point04,9.872312,32.324235,167.557817
Point05,9.319402,30.745342,161.336603
Point06,8.882233,29.426977,155.046268
Point07,8.586514,28.428008,148.69096
Point08,8.326623,27.509984,142.320161
Point09,8.205415,26.906243,135.90789
Point10,8.420634,27.070654,129.507704
Point11,14.336906,40.065602,119.657456
Point12,19.84431,52.041976,108.126508
Point13,24.390333,61.708697,94.315969
Point14,27.671884,68.39014,78.536643
Point15,28.276763,68.884504,61.181337
Point16,26.688189,64.400698,44.336587
Point17,24.180584,57.861387,28.299307
Point18,20.448351,48.613357,13.931516
Point19,16.199955,38.238095,0.550639
Point20,12.151534,28.883834,-1.762684
Point21,8.000999,19.344245,-3.142437
Point22,3.819668,9.763592,-3.9501
Point23,-0.393318,0.153711,-3.915271
Point24,-3.961916,-7.97309,-3.626633
Point25,-7.530436,-16.092876,-3.20404
Point26,-11.090916,-24.16433,-2.193751
Point27,-14.609761,-32.100668,-0.397086
Point28,-19.85021,-43.43527,11.775306
Point29,-24.297967,-52.860048,25.933743
Point30,-27.887385,-60.257393,41.44805
Point31,-30.406639,-65.153961,58.123785
Point32,-31.166543,-65.996493,75.587109
Point33,-29.270852,-60.823516,92.206543
Point34,-25.494552,-51.474449,106.584197
Point35,-20.496259,-39.469604,118.372683
Point36,-14.97419,-26.358247,128.427871
Point37,-14.706061,-25.401502,135.189185
Point38,-15.16215,-26.089152,142.104619
Point39,-15.708385,-26.983902,148.991846
Point40,-16.461477,-28.355556,155.781622
Point41,-17.288168,-29.897439,162.525975
Point42,-18.33948,-31.960718,169.0952
Point43,-19.645246,-34.617857,175.403024
Point44,-21.289674,-38.074518,181.183925
Point45,-19.647555,-34.121732,185.228624
