Name,Position X,Position Y,Position Z
Point01,11.403174,106.74395,-32.173054
Point02,11.221857,102.039373,-32.951531
Point03,10.958096,97.135433,-30.035099
Point04,10.694972,92.312648,-26.981048
Point05,10.430295,87.12099,-24.619525
Point06,10.166908,81.732009,-22.734173
Point07,9.905611,76.247086,-21.153283
Point08,9.646187,70.702913,-19.78949
Point09,9.388217,65.126699,-18.565028
Point10,9.153694,59.490672,-18.634659
Point11,9.141516,50.024619,-37.785814
Point12,8.633911,32.561277,-48.925269
Point13,8.009498,13.080245,-58.451664
Point14,7.367447,-6.191321,-66.6613
Point15,6.458683,-27.136279,-65.064258
Point16,5.506338,-46.713447,-58.439041
Point17,4.509658,-67.339831,-51.793148
Point18,3.501346,-86.626944,-41.771716
Point19,2.504715,-104.726248,-29.853499
Point20,2.288494,-106.364321,-22.490849
Point21,2.110087,-107.004577,-14.931019
Point22,1.956189,-107.046555,-7.344541
Point23,1.80639,-106.990055,0.243081
Point24,1.655929,-106.890836,7.952856
Point25,1.50122,-106.892694,15.663477
Point26,1.367559,-106.400692,23.355399
Point27,1.277379,-104.957993,30.863537
Point28,1.819355,-86.787384,41.765379
Point29,2.43352,-67.651704,51.081937
Point30,3.089357,-48.037364,59.319661
Point31,3.858703,-27.331183,64.176234
Point32,4.739066,-6.115554,64.560343
Point33,5.685794,14.879781,61.175337
Point34,6.666545,34.318985,52.84572
Point35,7.609869,50.092907,38.731906
Point36,8.460839,62.043244,21.242309
Point37,8.689422,67.612783,21.46934
Point38,8.904327,73.18158,22.376845
Point39,9.116892,78.73488,23.368743
Point40,9.31018,84.133727,24.999436
Point41,9.49352,89.436901,26.926482
Point42,9.66399,94.599317,29.201502
Point43,9.811836,99.485004,32.027074
Point44,9.963756,104.423073,34.758776
Point45,10.170651,108.405251,32.754014
