Name,Position X,Position Y,Position Z
Point01,-26.389924,-11.377242,129.642541
Point02,-27.467849,-11.918756,125.300133
Point03,-25.481577,-11.017615,120.425498
Point04,-23.554119,-10.144453,115.522537
Point05,-21.771173,-9.340016,110.553207
Point06,-20.175478,-8.624555,105.507692
Point07,-18.826889,-8.026387,100.378161
Point08,-17.786737,-7.574501,95.160257
Point09,-17.097929,-7.28893,89.883583
Point10,-17.444641,-7.492099,84.626292
Point11,-27.119576,-12.111258,77.770894
Point12,-36.532044,-16.610339,70.404851
Point13,-44.864794,-20.610654,61.575894
Point14,-51.269087,-23.713742,50.985749
Point15,-53.261923,-24.74749,38.614893
Point16,-49.147729,-22.894137,26.760968
Point17,-42.20659,-19.693984,16.526183
Point18,-33.789398,-15.78606,7.743342
Point19,-23.98523,-11.207752,1.034169
Point20,-18.292802,-8.531611,-0.475595
Point21,-12.487709,-5.797328,-1.325948
Point22,-6.648069,-3.043931,-1.803111
Point23,-0.797068,-0.28299,-1.98975
Point24,5.254282,2.574138,-1.963453
Point25,11.284113,5.425149,-1.398944
Point26,17.292151,8.267552,-0.610558
Point27,23.253121,11.09024,0.511502
Point28,32.551187,15.539196,8.39512
Point29,41.300848,19.735295,17.084762
Point30,48.597032,23.256297,27.254018
Point31,52.363623,25.126265,39.465607
Point32,49.923927,24.069036,52.061097
Point33,42.99988,20.879034,62.573299
Point34,34.065254,16.724739,71.078655
Point35,24.377658,12.206789,78.496524
Point36,14.363284,7.52957,85.249718
Point37,14.204056,7.493171,90.413092
Point38,15.072422,7.941783,95.558997
Point39,16.154847,8.491091,100.656363
Point40,17.363637,9.099794,105.718594
Point41,18.727143,9.781172,110.731773
Point42,20.292587,10.557341,115.672019
Point43,22.166111,11.477924,120.474592
Point44,24.082289,12.418494,125.256936
Point45,23.27108,12.068275,129.619991
