Name,Position X,Position Y,Position Z
Point01,-11.175197,-2.749314,156.308155
Point02,-11.948552,-2.805127,152.264575
Point03,-10.590017,-2.594583,147.294113
Point04,-9.816523,-2.453603,142.198997
Point05,-9.478935,-2.364834,137.051975
Point06,-9.403078,-2.307607,131.894353
Point07,-9.45328,-2.265603,126.734969
Point08,-9.579643,-2.232825,121.577661
Point09,-9.774904,-2.208397,116.4226
Point10,-10.768324,-2.281778,111.409316
Point11,-25.595216,-4.01469,105.025167
Point12,-40.375785,-5.739552,98.378097
Point13,-51.956972,-7.034015,87.04835
Point14,-59.169661,-7.770476,72.509433
Point15,-61.310617,-7.878839,56.362226
Point16,-59.451799,-7.503301,40.174664
Point17,-53.680431,-6.663685,24.942704
Point18,-44.760192,-5.458766,11.35896
Point19,-32.65434,-3.894891,0.581543
Point20,-24.331229,-2.87539,-0.849659
Point21,-15.89951,-1.848925,-1.619106
Point22,-7.440403,-0.823594,-1.911554
Point23,1.027551,0.198655,-1.758408
Point24,8.901343,1.147604,-1.447178
Point25,16.766344,2.09372,-0.945941
Point26,24.640382,3.042493,-0.612674
Point27,32.41146,3.970107,0.65567
Point28,46.355774,5.579777,8.815825
Point29,57.588322,6.829025,20.474897
Point30,65.918098,7.70622,34.403008
Point31,70.416454,8.104982,49.968889
Point32,69.310502,7.820516,66.150007
Point33,63.426946,6.968591,81.247514
Point34,53.573234,5.657947,94.06691
Point35,40.119924,3.949195,102.910968
Point36,26.254876,2.200209,110.731193
Point37,25.874007,2.108403,115.642653
Point38,26.319998,2.115982,120.615598
Point39,27.098667,2.164154,125.548241
Point40,27.932826,2.219119,130.471668
Point41,29.025917,2.305891,135.340941
Point42,30.539104,2.444504,140.096883
Point43,32.41416,2.628088,144.721266
Point44,34.497732,2.837722,149.25514
Point45,33.767437,2.713207,153.143659
