Name,Position X,Position Y,Position Z
Point01,-3.280803,96.997355,34.91492
Point02,-3.251316,91.602265,37.466226
Point03,-3.217819,85.193438,35.47292
Point04,-3.184601,78.826827,33.298704
Point05,-3.153088,72.741089,30.432559
Point06,-3.122476,66.806989,27.262547
Point07,-3.092148,60.921514,24.004841
Point08,-3.05848,54.486456,22.112604
Point09,-3.022969,47.786357,21.644175
Point10,-2.987485,41.179403,22.711773
Point11,-2.925166,30.287795,37.031203
Point12,-2.865793,19.988093,52.023281
Point13,-2.789649,6.361652,63.951852
Point14,-2.698482,-10.375841,70.845989
Point15,-2.602058,-28.463077,71.418548
Point16,-2.515265,-45.163753,64.58841
Point17,-2.442663,-59.451799,53.318259
Point18,-2.373116,-73.203313,41.389977
Point19,-2.311384,-85.561622,28.144751
Point20,-2.301752,-87.928694,18.409612
Point21,-2.298954,-89.025121,8.436176
Point22,-2.298948,-89.599137,-1.579486
Point23,-2.301795,-89.638155,-11.613199
Point24,-2.306196,-89.326001,-20.614672
Point25,-2.312905,-88.578967,-29.591752
Point26,-2.323254,-87.142216,-38.474083
Point27,-2.341949,-84.112374,-46.922201
Point28,-2.419219,-70.304862,-59.384709
Point29,-2.49968,-55.859719,-71.181071
Point30,-2.586387,-40.136105,-81.149011
Point31,-2.682632,-22.343178,-86.277916
Point32,-2.780231,-3.900498,-84.494338
Point33,-2.862469,12.089201,-75.131123
Point34,-2.922172,24.119014,-60.962894
Point35,-2.965411,33.17644,-44.671378
Point36,-3.013116,43.014179,-29.408806
Point37,-3.045824,49.21598,-28.441493
Point38,-3.079725,55.576135,-28.625267
Point39,-3.113498,61.86678,-29.602542
Point40,-3.146716,68.01385,-31.267063
Point41,-3.178875,73.921513,-33.63599
Point42,-3.209924,79.590844,-36.528087
Point43,-3.242382,85.568145,-38.663187
Point44,-3.275864,91.781322,-40.039825
Point45,-3.302507,96.936334,-37.445504
