Name,Position X,Position Y,Position Z
Point01,-15.554422,117.543113,-17.371376
Point02,-17.208278,107.965484,-17.141843
Point03,-18.026557,97.588827,-16.525347
Point04,-18.584714,87.201421,-15.809617
Point05,-21.206244,77.786321,-15.960175
Point06,-22.388934,67.531138,-15.492192
Point07,-23.863075,57.217342,-15.129091
Point08,-25.424027,46.939419,-14.801989
Point09,-25.105212,36.60615,-13.759763
Point10,-27.294668,26.547614,-13.689683
Point11,-43.439124,19.792211,-19.18654
Point12,-57.985297,9.555829,-23.769035
Point13,-69.952825,-3.971395,-27.083745
Point14,-79.268066,-19.64194,-29.205211
Point15,-83.036099,-37.562802,-29.030171
Point16,-81.809558,-55.749134,-26.94447
Point17,-75.093708,-72.312939,-22.929614
Point18,-65.313903,-87.023888,-17.92246
Point19,-52.702427,-98.922122,-12.096393
Point20,-42.988473,-102.248013,-8.129719
Point21,-32.894398,-104.193871,-4.142539
Point22,-22.685242,-105.466444,-0.171941
Point23,-12.404607,-106.110924,3.769634
Point24,-1.369753,-105.862862,7.916538
Point25,9.63009,-104.522937,11.952815
Point26,20.516847,-102.250041,15.863142
Point27,31.148966,-98.819454,19.573995
Point28,43.74684,-86.509014,23.235396
Point29,53.342066,-71.383459,25.511258
Point30,61.088768,-55.140085,26.989021
Point31,64.313021,-37.43094,26.627424
Point32,62.76936,-19.626549,24.455984
Point33,55.478815,-3.741024,20.284511
Point34,44.646957,9.701463,14.993038
Point35,32.747858,21.001634,9.489461
Point36,19.3016,26.427859,3.925341
Point37,21.224141,36.84043,3.722838
Point38,23.365922,45.960801,3.718436
Point39,21.166018,56.122585,1.98082
Point40,17.559359,66.081375,-0.270168
Point41,15.471775,77.053402,-2.037625
Point42,13.890501,87.959776,-3.60794
Point43,13.835417,99.256537,-4.636475
Point44,14.341658,110.553732,-5.452977
Point45,12.901389,120.932039,-6.922913
