Name,Position X,Position Y,Position Z
Point01,11.965042,-32.164774,154.777311
Point02,16.35303,-35.723353,153.207251
Point03,15.849636,-35.587961,147.985551
Point04,11.251012,-32.012099,146.591286
Point05,6.956556,-28.733136,144.093858
Point06,3.360868,-26.084338,140.089717
Point07,0.704922,-24.23328,135.044012
Point08,-0.906075,-23.242691,129.366377
Point09,-1.342323,-23.198887,123.385513
Point10,-0.599757,-24.08282,117.542337
Point11,8.598224,-31.907502,107.019472
Point12,17.052882,-39.192532,95.511949
Point13,23.844452,-45.243263,82.333952
Point14,27.806371,-49.143336,67.314851
Point15,28.64685,-50.613204,51.408581
Point16,24.954422,-48.45984,36.077475
Point17,18.792918,-44.289136,21.926048
Point18,10.125991,-38.01825,10.023846
Point19,-0.211581,-30.28432,0.861127
Point20,-3.145033,-27.98665,0.301054
Point21,-6.096269,-25.663384,-0.031431
Point22,-9.048326,-23.338479,-0.344369
Point23,-12.000367,-21.013481,-0.655205
Point24,-15.055273,-18.596206,-0.75393
Point25,-18.101219,-16.171883,-0.572461
Point26,-21.134507,-13.749269,-0.22614
Point27,-24.162927,-11.32917,0.146834
Point28,-35.360967,-2.028271,8.49895
Point29,-44.403793,5.74313,20.402573
Point30,-51.319511,11.93492,34.424354
Point31,-53.868079,14.779758,50.738685
Point32,-51.890051,14.054305,67.426881
Point33,-46.951593,10.936554,83.225258
Point34,-39.811835,6.004744,97.664942
Point35,-30.256745,-0.966523,109.643395
Point36,-19.619261,-8.878282,119.993446
Point37,-18.954363,-9.137443,125.300043
Point38,-19.191659,-8.677538,130.68004
Point39,-20.711926,-7.223078,135.610176
Point40,-23.030465,-5.160762,140.043378
Point41,-25.656887,-2.870066,144.164908
Point42,-29.269789,0.128007,146.805342
Point43,-33.289888,3.391365,148.305739
Point44,-33.773342,4.001341,152.792689
Point45,-29.867923,0.996699,154.614038
