Name,Position X,Position Y,Position Z
Point01,-6.330714,144.327355,-20.794799
Point02,-5.948534,137.974224,-24.252237
Point03,-5.471709,129.980701,-24.901634
Point04,-4.994091,121.965575,-25.098507
Point05,-4.516364,113.945843,-25.14321
Point06,-4.038668,105.92595,-25.150744
Point07,-3.560945,97.910088,-25.403507
Point08,-3.084728,89.928656,-26.155949
Point09,-2.610642,81.990008,-27.29087
Point10,-2.141747,74.144324,-28.743666
Point11,-1.37742,61.697504,-49.805317
Point12,-0.641955,49.743052,-71.293501
Point13,0.398783,32.583089,-88.39456
Point14,1.682596,11.255255,-100.747513
Point15,3.129108,-12.956123,-104.796103
Point16,4.565881,-37.142426,-101.281173
Point17,5.869238,-59.218692,-90.668904
Point18,6.920435,-77.172972,-73.96212
Point19,7.935038,-94.526751,-56.498244
Point20,8.194177,-99.038752,-47.684028
Point21,8.350889,-101.845401,-38.088174
Point22,8.439462,-103.512923,-28.227551
Point23,8.478146,-104.344807,-18.25993
Point24,8.478152,-104.52899,-8.201268
Point25,8.471589,-104.602972,1.861599
Point26,8.423247,-103.975148,11.904365
Point27,8.321154,-102.442362,21.807425
Point28,7.480035,-88.696639,42.342106
Point29,6.427048,-71.340327,59.951729
Point30,5.240559,-51.690029,74.68482
Point31,3.84161,-28.341612,82.253892
Point32,2.3911,-3.943455,79.764755
Point33,1.053976,18.684958,69.95946
Point34,-0.092519,38.209701,54.864763
Point35,-1.042204,54.493993,36.284064
Point36,-2.004798,70.984283,18.290892
Point37,-2.474244,78.87235,17.933251
Point38,-2.946045,86.769867,19.219952
Point39,-3.419096,94.691163,20.353306
Point40,-3.891926,102.608312,21.511054
Point41,-4.364402,110.518786,22.709103
Point42,-4.834961,118.392934,24.133015
Point43,-5.303542,126.230789,25.725924
Point44,-5.779808,134.218531,26.177701
Point45,-6.208979,141.457035,24.366133
