Name,Position X,Position Y,Position Z
Point01,-24.303877,4.689472,167.467263
Point02,-25.795634,5.478462,161.888298
Point03,-25.565613,5.582671,155.519358
Point04,-24.842031,5.482581,149.180087
Point05,-24.269249,5.445161,142.823777
Point06,-23.627485,5.379105,136.474228
Point07,-23.116174,5.367183,130.112493
Point08,-22.708326,5.398119,123.743532
Point09,-22.420027,5.478451,117.370263
Point10,-23.025304,5.922699,111.134073
Point11,-35.830829,11.450732,103.084801
Point12,-48.420966,16.911186,94.357879
Point13,-58.865076,21.576413,82.780865
Point14,-66.249942,25.051467,68.950785
Point15,-67.738997,26.164488,52.965157
Point16,-62.909328,24.655929,37.553601
Point17,-54.731126,21.716573,23.775253
Point18,-44.856402,18.035488,11.362694
Point19,-33.188398,13.553882,0.921657
Point20,-25.890129,10.61667,-1.320533
Point21,-18.338938,7.532936,-2.208713
Point22,-10.752637,4.419769,-2.617887
Point23,-3.162655,1.295865,-2.731921
Point24,4.345474,-1.799674,-2.674344
Point25,11.81,-4.89856,-1.934583
Point26,19.187459,-7.982871,-0.513054
Point27,26.325517,-10.999113,1.887103
Point28,37.428338,-15.949903,13.916667
Point29,46.920024,-20.289336,27.627033
Point30,54.851031,-24.020669,42.457007
Point31,59.700131,-26.526226,58.699424
Point32,57.355481,-26.086618,75.55106
Point33,49.390183,-23.269166,90.423263
Point34,37.153475,-18.556402,100.966062
Point35,22.950358,-12.943749,108.640209
Point36,8.104956,-7.011192,114.546048
Point37,5.882688,-6.278702,120.409637
Point38,5.130297,-6.166827,126.751653
Point39,4.271743,-6.010926,133.084653
Point40,3.475767,-5.881077,139.426219
Point41,2.419329,-5.642568,145.725008
Point42,1.472827,-5.448839,152.007174
Point43,0.919327,-5.419279,158.360753
Point44,-0.484539,-5.035241,164.583688
Point45,-3.348969,-4.019654,169.855349
